,id,title,authors,venue,year
1647,conf/sigmod/DanielsDDEHJJLSSS94,oracle's symmetric replication technology and implications for application design,"benny souder, bob jenkins, lip boon doo, peter lim, gordon smith, dean daniels, curtis elsbernd, gary hallmark, alan downing, jim stamos, sandeep jain",sigmod conference,1994
1648,journals/vldb/WhiteD95,quickstore: a high performance mapped object store,"seth j. white, david j. dewitt",vldb j.,1995
1649,conf/sigmod/LiefkeS00,xmill: an efficient compressor for xml data,"hartmut liefke, dan suciu",sigmod conference,2000
1650,conf/vldb/SellisRF97,multidimensional access methods: trees have grown everywhere,"nick roussopoulos, christos faloutsos, timos k. sellis",vldb,1997
1651,conf/sigmod/BrunoC02,exploiting statistics on query expressions for optimization,"nicolas bruno, surajit chaudhuri",sigmod conference,2002
1652,conf/vldb/ChawatheCY94,on index selection schemes for nested object hierarchies,"sudarshan s. chawathe, ming-syan chen, philip s. yu",vldb,1994
1653,conf/vldb/VriesDBA99,the mirror mmdbms architecture,"mark g. l. m. van doorn, arjen p. de vries, henk m. blanken, peter m. g. apers",vldb,1999
1654,journals/sigmod/CasatiDS00,vldb workshop on technologies in e-services (tes),"ming-chien shan, fabio casati, umeshwar dayal",sigmod record,2000
1655,journals/vldb/MylopoulosCPST96,building knowledge base management systems,"thodoros topaloglou, adel shrufi, vinay k. chaudhri, dimitris plexousakis, john mylopoulos",vldb j.,1996
1656,journals/sigmod/LeeF01,mining system audit data: opportunities and challenges,"wei fan, wenke lee",sigmod record,2001
1657,conf/vldb/MengLYWCR98,determining text databases to search in the internet,"weiyi meng, naphtali rishe, clement t. yu, king-lup liu, xiaodong wang, yuhsi chang",vldb,1998
1658,conf/vldb/ChanGR02,re-tree: an efficient index structure for regular expressions,"rajeev rastogi, minos n. garofalakis, chee yong chan",vldb,2002
1659,conf/sigmod/BryanMCLG94,the medusa project: autonomous data management in a shared-nothing parallel database machine,"george m. bryan, j. geyer, wayne e. moore, b. j. curry, k. w. lodge",sigmod conference,1994
1660,conf/sigmod/SalemBCL00,how to roll a join: asynchronous incremental view maintenance,"kevin s. beyer, roberta cochrane, kenneth salem, bruce g. lindsay",sigmod conference,2000
1661,journals/tods/BaralisCP96,modularization techniques for active rules design,"stefano ceri, elena baralis, stefano paraboschi",acm trans. database syst.,1996
1662,conf/vldb/FerrandinaMZFM95,schema and database evolution in the o2 object database system,"fabrizio ferrandina, guy ferran, thorsten meyer, roberto zicari, joëlle madec",vldb,1995
1663,conf/vldb/WiesnerK01,hyperqueries: dynamic distributed query processing on the internet,"alfons kemper, christian wiesner",vldb,2001
1664,conf/vldb/McHughW99,query optimization for xml,"jason mchugh, jennifer widom",vldb,1999
1665,conf/sigmod/Deutsch95,objects and sql: strange relations? panel,donald r. deutsch,sigmod conference,1995
1666,journals/vldb/BohmAnY97,structured document storage and refined declarative and navigational access mechanisms in hyperstorm,"karl aberer, xiaoya yang, klemens böhm, erich j. neuhold",vldb j.,1997
1667,conf/sigmod/AltinelABFSZ99,dbis-toolkit: adaptable middleware for large scale data delivery,"demet aksoy, mehmet altinel, stanley b. zdonik, thomas baby, william shapiro, michael j. franklin",sigmod conference,1999
1668,conf/sigmod/WuAA01,using the golden rule of sampling for query estimation,"amr el abbadi, yi-leh wu, divyakant agrawal",sigmod conference,2001
1669,conf/vldb/CarinoOBS99,"active storage hierarchy, database systems and applications - socratic exegesis","joel h. saltz, john burgess, felipe cariño, william o'connell",vldb,1999
1670,conf/sigmod/LeeKC99,multi-dimensional selectivity estimation using compressed histogram information,"deok-hwan kim, ju-hong lee, chin-wan chung",sigmod conference,1999
1671,conf/sigmod/BohlenBD99,the jungle database search engine,"linas bukauskas, curtis e. dyreson, michael h. böhlen",sigmod conference,1999
1672,journals/sigmod/Hampapur99,semantic video indexing: approach and issue,arun hampapur,sigmod record,1999
1673,conf/vldb/PanRAMOHAMV02,the denodo data integration platform,"anastasio molano, alberto pan, paula montoto, juan raposo, lucía ardao, manuel álvarez, vicente orjales, ángel viña, justo hidalgo",vldb,2002
1674,journals/sigmod/CarmelMS01,xml and information retrieval: a sigir 2000 workshop,"yoëlle s. maarek, david carmel, aya soffer",sigmod record,2001
1675,journals/vldb/KrivokapicKG99,deadlock detection in distributed database systems: a new algorithm and a comparative performance analysis,"alfons kemper, ehud gudes, natalija krivokapic",vldb j.,1999
1676,conf/vldb/Mohan02,application servers and associated technologies,c. mohan,vldb,2002
1677,conf/vldb/DingGS00,computing geographical scopes of web resources,"luis gravano, junyan ding, narayanan shivakumar",vldb,2000
1678,conf/sigmod/NaumanS98,"developing a high traffic, read-only web site","ray suorsa, john nauman",sigmod conference,1998
1679,conf/sigmod/LiYVGPUV98,capability based mediation in tsimmis,"hector garcia-molina, murty valiveti, chen li, ramana yerneni, jeffrey d. ullman, vasilis vassalos, yannis papakonstantinou",sigmod conference,1998
1680,conf/sigmod/CherniackZ96,rule languages and internal algebras for rule-based optimizers,"mitch cherniack, stanley b. zdonik",sigmod conference,1996
1681,journals/sigmod/EisenbergM02,sql/xml is making good progress,"andrew eisenberg, jim melton",sigmod record,2002
1682,conf/sigmod/BlakeleyD00,tutorial: data access,"anand deshpande, josé a. blakeley",sigmod conference,2000
1683,conf/vldb/AbrolLMMMRTWZ01,navigating large-scale semi-structured data in business portals,"michel tourn, man abrol, john wang, grace zhang, jianchang mao, uma mahadevan, rajat mukherjee, prabhakar raghavan, neil latarche",vldb,2001
1684,conf/vldb/RamamrithamABEGP00,"social, educational, and governmental change enabled through information technology","michael eitan, valerie gregg, carlo batini, d. b. phatak, yeha el atfi, krithi ramamritham",vldb,2000
1685,conf/vldb/FerrandinaMZ94,implementing lazy database updates for an object database system,"fabrizio ferrandina, thorsten meyer, roberto zicari",vldb,1994
1686,journals/vldb/AbadiCCCCLSTZ03,aurora: a new model and architecture for data stream management,"christian convey, sangdon lee, ugur çetintemel, daniel j. abadi, michael stonebraker, mitch cherniack, donald carney, stanley b. zdonik, nesime tatbul",vldb j.,2003
1687,journals/sigmod/MeltonMJKS02,sql/med - a status report,"jan-eike michels, peter m. schwarz, krishna g. kulkarni, vanja josifovski, jim melton",sigmod record,2002
1688,journals/sigmod/Jagadish00,acm-sigmod digital review,h. v. jagadish,sigmod record,2000
1689,conf/sigmod/Carey94,parallel database systems in the 1990's,michael j. carey,sigmod conference,1994
1690,conf/sigmod/RamanH02,partial results for online query processing,"joseph m. hellerstein, vijayshankar raman",sigmod conference,2002
1691,journals/tods/AndriesCPB01,applying an update method to a set of receivers,"jan van den bussche, marc andries, jan paredaens, luca cabibbo",acm trans. database syst.,2001
1692,conf/sigmod/BrodskyK95,the lyric language: querying constraint objects,"alexander brodsky, yoram kornatzky",sigmod conference,1995
1693,journals/tods/BertinoBFS98,an access control model supporting periodicity constraints and temporal reasoning,"elena ferrari, pierangela samarati, claudio bettini, elisa bertino",acm trans. database syst.,1998
1694,conf/sigmod/BohmBKK01,epsilon grid order: an algorithm for the similarity join on massive high-dimensional data,"florian krebs, christian böhm, bernhard braunmüller, hans-peter kriegel",sigmod conference,2001
1695,conf/sigmod/BergstraesserBPS99,versions and workspaces in microsoft repository,"shankar pal, thomas bergstraesser, philip a. bernstein, david shutt",sigmod conference,1999
1696,journals/sigmod/AdelbergKG96,overview of the stanford real-time information processor (strip),"brad adelberg, ben kao, hector garcia-molina",sigmod record,1996
1697,conf/sigmod/BratsbergT00,tutorial: designing an ultra highly available dbms,"øystein torbjørnsen, svein erik bratsberg",sigmod conference,2000
1698,conf/sigmod/RoussopoulosKS99,the active multisync controller of the cubetree storage organization,"yannis sismanis, yannis kotidis, nick roussopoulos",sigmod conference,1999
1699,conf/sigmod/YanMHF01,data-driven understanding and refinement of schema mappings,"laura m. haas, ling-ling yan, ronald fagin, renée j. miller",sigmod conference,2001
1700,conf/sigmod/PangCL94,managing memory for real-time queries,"miron livny, michael j. carey, hweehwa pang",sigmod conference,1994
1701,journals/vldb/CasatiSG01,e-services - guest editorial,"dimitrios georgakopoulos, ming-chien shan, fabio casati",vldb j.,2001
1702,conf/sigmod/AggarwalPWYP99,fast algorithms for projected clustering,"joel l. wolf, cecilia magdalena procopiuc, jong soo park, charu c. aggarwal, philip s. yu",sigmod conference,1999
1703,conf/sigmod/KanthRA02,quadtree and r-tree indexes in oracle spatial: a comparison using gis data,"kothuri venkata ravi kanth, siva ravada, daniel abugov",sigmod conference,2002
1704,journals/sigmod/CeriFP99,design principles for data-intensive web sites,"piero fraternali, stefano paraboschi, stefano ceri",sigmod record,1999
1705,journals/sigmod/Dogac98,guest editor's introduction,asuman dogac,sigmod record,1998
1706,journals/tods/WinslettSQ94,formal query languages for secure relational databases,"marianne winslett, kenneth smith, xiaolei qian",acm trans. database syst.,1994
1707,conf/sigmod/PopaDST00,a chase too far?,"val tannen, arnaud sahuguet, alin deutsch, lucian popa",sigmod conference,2000
1708,journals/sigmod/Alonso94a,trade press news,rafael alonso,sigmod record,1994
1709,journals/sigmod/LohmanGFS01,sigmod 2001 industry sessions,"césar a. galindo-legaria, michael j. franklin, leonard j. seligman, guy m. lohman",sigmod record,2001
1710,conf/vldb/X00a,author index,?,vldb,2000
1711,journals/tods/MuralidharS99,security of random data perturbation methods,"krishnamurty muralidhar, rathindra sarathy",acm trans. database syst.,1999
1712,conf/sigmod/BohrerBBCFHKKMNRRSUUW97a,the infosleuth project,"marek rusinkiewicz, tomasz ksiezyk, richard s. brice, ray shea, vipul kashyap, andrzej cichocki, mosfeq rashid, c. unnikrishnan, abdelsalam helal, amy unruh, marian h. nodine, jerry fowler, darrell woelk, gale martin, roberto j. bayardo jr., william bohrer",sigmod conference,1997
1713,conf/sigmod/BaulierBGGHJKKMMNNRSSSWW99,datablitz storage manager: main memory database performance for critical applications,"p. p. s. narayan, s. sudarshan, s. gogate, j. miller, abraham silberschatz, c. gupta, jerry baulier, m. wilder, henry f. korth, peter mcilroy, s. haldar, s. seshadri, philip bohannon, c. wei, a. khivesera, s. joshi, rajeev rastogi, m. nemeth",sigmod conference,1999
1714,journals/vldb/ClaussenKKW00,exploiting early sorting and early partitioning for decisionsupport query processing,"jens claußen, christian wiesner, donald kossmann, alfons kemper",vldb j.,2000
1715,conf/vldb/KumarKA97,caprera: an activity framework for transaction processing on wide-area networks,"suresh kumar, eng-kee kwang, divyakant agrawal",vldb,1997
1716,conf/vldb/HeMYW03,wise-integrator: an automatic integrator of web search interfaces for e-commerce,"clement t. yu, hai he, zonghuan wu, weiyi meng",vldb,2003
1717,journals/tods/HjaltasonS99,distance browsing in spatial databases,"hanan samet, gísli r. hjaltason",acm trans. database syst.,1999
1718,conf/sigmod/Cattell94,odmg-93: a standard for object-oriented dbmss,r. g. g. cattell,sigmod conference,1994
1719,journals/sigmod/Winslett01a,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",marianne winslett,sigmod record,2001
1720,journals/sigmod/LightstoneLZ02,toward autonomic computing with db2 universal database,"guy m. lohman, daniel c. zilio, sam lightstone",sigmod record,2002
1721,conf/sigmod/ZhouWGGZWXYF03,trex: dtd-conforming xml to xml transformations,"xueqing gong, kun yue, aoying zhou, zhimao guo, jianchang xiao, wenfei fan, hongwei wu, qing wang, shihui zheng",sigmod conference,2003
1722,conf/sigmod/RoussopoulosKV95,nearest neighbor queries,"stephen kelley, frédéic vincent, nick roussopoulos",sigmod conference,1995
1723,conf/vldb/StillgerLMK01,leo - db2's learning optimizer,"volker markl, mokhtar kandil, guy m. lohman, michael stillger",vldb,2001
1724,journals/sigmod/BaaderJN97,intelligent access to heterogeneous information sources: report on the 4th workshop on knowledge representation meets databases,"manfred a. jeusfeld, franz baader, werner nutt",sigmod record,1997
1725,journals/vldb/TenienteO95,updating knowledge bases while maintaining their consistency,"antoni olivé, ernest teniente",vldb j.,1995
1726,conf/sigmod/DuSD95,reducing multidatabase query response time by tree balancing,"weimin du, ming-chien shan, umeshwar dayal",sigmod conference,1995
1727,conf/sigmod/GrossmanHQ95,ptool: a light weight persistent object manager,"david hanley, robert l. grossman, xiao qin",sigmod conference,1995
1728,conf/vldb/JagadishKMPSS98,optimal histograms with quality guarantees,"s. muthukrishnan, h. v. jagadish, kenneth c. sevcik, torsten suel, nick koudas, viswanath poosala",vldb,1998
1729,conf/vldb/BohlenSS96,coalescing in temporal databases,"michael d. soo, richard t. snodgrass, michael h. böhlen",vldb,1996
1730,conf/sigmod/OzdenRSS96,fault-tolerant architectures for continuous media servers,"abraham silberschatz, rajeev rastogi, banu özden, prashant j. shenoy",sigmod conference,1996
